Renda per capita
Sigla,Código,Município,1991,2000,
PR,4104105,Campo do Tenente,100.152,148.863,
PR,4104204,Campo Largo,190.179,267.312,
PR,4104253,Campo Magro,163.264,223.675,
PR,4104303,Campo Mourão,216.65,283.08,
PR,4104402,Cândido de Abreu,69.428,108.751,
PR,4104428,Candói,107.064,178.831,
PR,4104451,Cantagalo,104.104,150.73,
PR,4104501,Capanema,132.789,233.215,
PR,4104600,Capitão Leônidas Marques,111.194,244.606,
PR,4104659,Carambeí,198.711,276.057,
PR,4104709,Carlópolis,120.964,204.963,
PR,4104808,Cascavel,266.516,347.008,
PR,4104907,Castro,204.488,230.778,
PR,4105003,Catanduvas,130.06,181.053,
PR,4105102,Centenário do Sul,152.361,174.263,
PR,4105201,Cerro Azul,87.83,123.802,
PR,4105300,Céu Azul,171.149,256.811,
PR,4105409,Chopinzinho,112.354,223.344,
PR,4105508,Cianorte,205.469,312.63,
PR,4105607,Cidade Gaúcha,149.665,224.451,
PR,4105706,Clevelândia,124.921,194.549,
PR,4105805,Colombo,181.343,236.158,
PR,4105904,Colorado,187.21,281.728,
PR,4106001,Congonhinhas,93.251,146.373,
PR,4106100,Conselheiro Mairinck,113.816,203.578,
PR,4106209,Contenda,152.495,207.598,
PR,4106308,Corbélia,155.83,240.539,
PR,4106407,Cornélio Procópio,218.391,316.351,
PR,4106456,Coronel Domingos Soares,72.239,107.812,
PR,4106506,Coronel Vivida,146.469,194.849,
PR,4106555,Corumbataí do Sul,65.129,116.091,
PR,4106571,Cruzeiro do Iguaçu,93.242,165.946,
PR,4106605,Cruzeiro do Oeste,149.525,226.665,
PR,4106704,Cruzeiro do Sul,130.413,191.477,
PR,4106803,Cruz Machado,92.884,141.641,
PR,4106852,Cruzmaltina,83.168,129.969,
PR,4106902,Curitiba,450.999,619.822,
PR,4107009,Curiúva,88.549,133.364,
PR,4107108,Diamante do Norte,143.162,202.075,
PR,4107124,Diamante do Sul,70.101,125.539,
PR,4107157,Diamante D'Oeste,67.528,153.635,
PR,4107207,Dois Vizinhos,153.996,263.009,
PR,4107256,Douradina,136.324,228.614,
PR,4107306,Doutor Camargo,138.504,233.89,
PR,4107405,Enéas Marques,141.268,257.208,
PR,4107504,Engenheiro Beltrão,145.882,258.82,
PR,4107520,Esperança Nova,74.435,176.083,
PR,4107538,Entre Rios do Oeste,229.103,337.951,
PR,4107546,Espigão Alto do Iguaçu,79.309,145.515,
PR,4107553,Farol,102.779,160.714,
PR,4107603,Faxinal,164.567,218.061,
PR,4107652,Fazenda Rio Grande,175.251,194.313,
PR,4107702,Fênix,115.067,173.318,
PR,4107736,Fernandes Pinheiro,98.842,137.402,
PR,4107751,Figueira,141.586,176.953,
PR,4107801,Floraí,167.315,250.77,
PR,4107850,Flor da Serra do Sul,65.336,155.164,
PR,4107900,Floresta,227.606,237.037,
PR,4108007,Florestópolis,149.224,168.413,
PR,4108106,Flórida,192.078,228.55,
PR,4108205,Formosa do Oeste,165.679,193.911,
PR,4108304,Foz do Iguaçu,289.609,326.188,
PR,4108320,Francisco Alves,115.864,162.191,
PR,4108403,Francisco Beltrão,191.85,307.969,
PR,4108452,Foz do Jordão,101.203,154.414,
PR,4108502,General Carneiro,144.73,177.492,
PR,4108551,Godoy Moreira,73.463,122.486,
PR,4108601,Goioerê,197.245,227.611,
PR,4108650,Goioxim,65.28,119.783,
PR,4108700,Grandes Rios,114.556,135.136,
PR,4108809,Guaíra,193.518,250.682,
PR,4108908,Guairaçá,129.537,169.891,
PR,4108957,Guamiranga,93.221,115.001,
PR,4109005,Guapirama,125.042,185.606,
PR,4109104,Guaporema,118.687,181.018,
PR,4109203,Guaraci,167.43,208.601,
PR,4109302,Guaraniaçu,98.364,208.184,
PR,4109401,Guarapuava,202.825,292.109,
PR,4109500,Guaraqueçaba,84.168,107.133,
PR,4109609,Guaratuba,199.492,274.31,
PR,4109658,Honório Serpa,69.497,125.223,
PR,4109708,Ibaiti,147.393,179.516,
PR,4109757,Ibema,123.718,160.116,
PR,4109807,Ibiporã,185.88,276.228,
PR,4109906,Icaraíma,108.008,199.126,
PR,4110003,Iguaraçu,145.346,218.314,
PR,4110052,Iguatu,90.392,149.802,
PR,4110078,Imbaú,101.543,145.411,
PR,4110102,Imbituva,167.128,187.686,
PR,4110201,Inácio Martins,70.607,150.422,
PR,4110300,Inajá,127.407,170.872,
PR,4110409,Indianópolis,119.03,195.615,
PR,4110508,Ipiranga,97,167.322,
PR,4110607,Iporã,131.812,179.926,
PR,4110656,Iracema do Oeste,100.403,141.075,
PR,4110706,Irati,142.549,213.039,
PR,4110805,Iretama,87.878,159.607,
PR,4110904,Itaguajé,128.755,204.399,
PR,4110953,Itaipulândia,149.162,229.133,
PR,4111001,Itambaracá,132.103,165.124,
PR,4111100,Itambé,151.092,237.847,
PR,4111209,Itapejara d'Oeste,137.172,215.444,
PR,4111258,Itaperuçu,100.909,133.473,
PR,4111308,Itaúna do Sul,106.736,143.266,
PR,4111407,Ivaí,97.978,142.504,
PR,4111506,Ivaiporã,154.229,220.465,
PR,4111555,Ivaté,108.846,164.949,
PR,4111605,Ivatuba,282.959,258.123,
PR,4111704,Jaboti,91.053,173.842,
PR,4111803,Jacarezinho,199.362,285.282,
PR,4111902,Jaguapitã,175.186,217.271,
PR,4112009,Jaguariaíva,199.954,217.769,
PR,4112108,Jandaia do Sul,208.338,283.232,
PR,4112207,Janiópolis,158.567,139.866,
PR,4112306,Japira,89.169,180.774,
PR,4112405,Japurá,129.703,227.568,
PR,4112504,Jardim Alegre,103.797,147.621,
PR,4112603,Jardim Olinda,123.516,179.336,
PR,4112702,Jataizinho,208.666,187.541,
PR,4112751,Jesuítas,121.681,218.135,
PR,4112801,Joaquim Távora,139.751,207.393,
PR,4112900,Jundiaí do Sul,121.977,203.051,
PR,4112959,Juranda,172.991,193.714,
PR,4113007,Jussara,165.511,212.62,
PR,4113106,Kaloré,155.534,164.899,
PR,4113205,Lapa,142.721,234.006,
PR,4113254,Laranjal,70.648,105.857,
PR,4113304,Laranjeiras do Sul,198.647,219.519,
PR,4113403,Leópolis,132.33,195.08,
PR,4113429,Lidianópolis,94.84,154.89,
PR,4113452,Lindoeste,91.037,138.036,
PR,4113502,Loanda,191.438,225.51,
PR,4113601,Lobato,210.986,259.355,
PR,4113700,Londrina,330.866,439.345,
PR,4113734,Luiziana,116.77,148.148,
PR,4113759,Lunardelli,96.068,154.536,
PR,4113809,Lupionópolis,126.218,211.47,
PR,4113908,Mallet,120.711,201.326,
PR,4114005,Mamborê,183.89,178.049,
PR,4114104,Mandaguaçu,187.094,237.208,
PR,4114203,Mandaguari,193.495,238.948,
PR,4114302,Mandirituba,125.694,229.359,
PR,4114351,Manfrinópolis,58.969,116.831,
PR,4114401,Mangueirinha,92.208,193.014,
PR,4114500,Manoel Ribas,127.997,163.161,
PR,4114609,Marechal Cândido Rondon,211.588,341.714,
PR,4114708,Maria Helena,100.134,144.296,
PR,4114807,Marialva,223.469,304.792,
PR,4114906,Marilândia do Sul,109.372,191.238,
PR,4115002,Marilena,100.914,179.277,
PR,4115101,Mariluz,127.362,149.53,
PR,4115200,Maringá,327.08,465.371,
PR,4115309,Mariópolis,118.566,243.897,
PR,4115358,Maripá,218.362,308.038,
PR,4115408,Marmeleiro,129.984,197.319,
PR,4115457,Marquinho,57.879,123.825,
PR,4115507,Marumbi,145.523,185.704,
PR,4115606,Matelândia,151.211,233.464,
PR,4115705,Matinhos,253.553,286.572,
PR,4115739,Mato Rico,61.612,103.886,
PR,4115754,Mauá da Serra,155.771,182.734,
PR,4115804,Medianeira,218.029,277.495,
PR,4115853,Mercedes,197.832,349.047,
PR,4115903,Mirador,109.357,154.582,
PR,4116000,Miraselva,148.646,213.39,
PR,4116059,Missal,176.747,237.907,
PR,4116109,Moreira Sales,120.315,174.917,
PR,4116208,Morretes,152.562,223.127,
PR,4116307,Munhoz de Melo,127.961,213.802,
PR,4116406,Nossa Senhora das Graças,147.003,167.193,
PR,4116505,Nova Aliança do Ivaí,110.612,184.675,
PR,4116604,Nova América da Colina,101.644,172.367,
PR,4116703,Nova Aurora,140.172,257.116,
PR,4116802,Nova Cantu,127.322,154.022,
PR,4116901,Nova Esperança,199.482,253.69,
PR,4116950,Nova Esperança do Sudoeste,79.197,187.224,
PR,4117008,Nova Fátima,171.304,222.573,
PR,4117057,Nova Laranjeiras,65.996,151.391,
PR,4117107,Nova Londrina,201.743,262.244,
PR,4117206,Nova Olímpia,149.499,189.517,
PR,4117214,Nova Santa Bárbara,141.925,172.409,
PR,4117222,Nova Santa Rosa,192.801,261.162,
PR,4117255,Nova Prata do Iguaçu,125.169,197.967,
PR,4117271,Nova Tebas,67.807,121.515,
PR,4117297,Novo Itacolomi,104.231,133.497,
PR,4117305,Ortigueira,93.67,116.037,
PR,4117404,Ourizona,190.816,206.345,
PR,4117453,Ouro Verde do Oeste,134.083,180.74,
PR,4117503,Paiçandu,134.366,182.234,
PR,4117602,Palmas,178.664,241.75,
PR,4117701,Palmeira,180.49,273.623,
PR,4117800,Palmital,79.977,145.07,
PR,4117909,Palotina,238.031,360.61,
PR,4118006,Paraíso do Norte,167.518,246.795,
PR,4118105,Paranacity,147.618,216.96,
PR,4118204,Paranaguá,227.358,305.358,
PR,4118303,Paranapoema,110.208,165.598,
PR,4118402,Paranavaí,231.285,312.972,
PR,4118451,Pato Bragado,176.794,292.17,
PR,4118501,Pato Branco,265.408,367.002,
PR,4118600,Paula Freitas,90.223,175.276,
PR,4118709,Paulo Frontin,141.736,177.66,
PR,4118808,Peabiru,142.921,198.809,
PR,4118857,Perobal,102.42,173.065,
PR,4118907,Pérola,151.472,228.078,
PR,4119004,Pérola d'Oeste,151.91,173.069,
PR,4119103,Piên,126.859,214.373,
PR,4119152,Pinhais,219.04,292.982,
PR,4119202,Pinhalão,106.89,187.35,
PR,4119251,Pinhal de São Bento,73.191,124.666,
PR,4119301,Pinhão,89.762,155.137,
PR,4119400,Piraí do Sul,142.317,209.628,
PR,4119509,Piraquara,196.901,208.887,
PR,4119608,Pitanga,143.32,183.346,
PR,4119657,Pitangueiras,107.391,190.411,
PR,4119707,Planaltina do Paraná,153.974,182.275,
PR,4119806,Planalto,106.14,183.377,
PR,4119905,Ponta Grossa,236.96,318.216,
PR,4119954,Pontal do Paraná,161.639,269.093,
PR,4120002,Porecatu,176.892,281.669,
PR,4120101,Porto Amazonas,116.596,225.564,
PR,4120150,Porto Barreiro,68.53,161.396,
PR,4120200,Porto Rico,108.958,186.925,
PR,4120309,Porto Vitória,139.868,187.656,
PR,4120333,Prado Ferreira,106.296,198.676,
PR,4120358,Pranchita,135.822,254.466,
PR,4120408,Presidente Castelo Branco,127.99,195.351,
PR,4120507,Primeiro de Maio,147.053,205.043,
PR,4120606,Prudentópolis,93.775,139.938,
PR,4120655,Quarto Centenário,140.781,148.986,
PR,4120705,Quatiguá,166.966,226.497,
PR,4120804,Quatro Barras,219.547,294.642,
PR,4120853,Quatro Pontes,175.939,308.472,
PR,4120903,Quedas do Iguaçu,118.774,208.782,
PR,4121000,Querência do Norte,135.013,161.72,
PR,4121109,Quinta do Sol,124.589,162.575,
PR,4121208,Quitandinha,93.406,164.414,
PR,4121257,Ramilândia,101.352,120.8,
PR,4121307,Rancho Alegre,152,191.309,
PR,4121356,Rancho Alegre D'Oeste,174.093,153.621,
PR,4121406,Realeza,167.088,241.731,
PR,4121505,Rebouças,90.735,137.7,
PR,4121604,Renascença,154.332,179.977,
PR,4121703,Reserva,87.506,144.958,
PR,4121752,Reserva do Iguaçu,230.728,206.124,
PR,4121802,Ribeirão Claro,149.807,205.184,
PR,4121901,Ribeirão do Pinhal,123.812,191.304,
PR,4122008,Rio Azul,106.947,148.013,
PR,4122107,Rio Bom,111.904,153.211,
PR,4122156,Rio Bonito do Iguaçu,75.452,120.773,
PR,4122172,Rio Branco do Ivaí,66.027,109.449,
PR,4122206,Rio Branco do Sul,129.107,178.954,
PR,4122305,Rio Negro,202.596,268.695,
PR,4122404,Rolândia,226.779,327.917,
PR,4122503,Roncador,108.588,143.173,
PR,4122602,Rondon,129.632,218.535,
PR,4122651,Rosário do Ivaí,94.673,129.134,
PR,4122701,Sabáudia,143.716,209.919,
PR,4122800,Salgado Filho,107.518,135.8,
PR,4122909,Salto do Itararé,88.939,149.356,
PR,4123006,Salto do Lontra,89.704,177.832,
PR,4123105,Santa Amélia,152.469,172.165,
PR,4123204,Santa Cecília do Pavão,128.902,143.57,
PR,4123303,Santa Cruz de Monte Castelo,123.218,189.597,
PR,4123402,Santa Fé,172.554,244.225,
PR,4123501,Santa Helena,185.178,256.809,
PR,4123600,Santa Inês,121.086,191.458,
PR,4123709,Santa Isabel do Ivaí,131.815,204.657,
PR,4123808,Santa Izabel do Oeste,102.966,202.358,
PR,4123824,Santa Lúcia,94.952,189.646,
PR,4123857,Santa Maria do Oeste,53.577,99.21,
PR,4123907,Santa Mariana,169.057,202.605,
PR,4123956,Santa Mônica,74.924,132.658,
PR,4124004,Santana do Itararé,112.356,165.451,
PR,4124020,Santa Tereza do Oeste,139.216,174.454,
PR,4124053,Santa Terezinha de Itaipu,191.436,265.26,
PR,4124103,Santo Antônio da Platina,166.378,241.662,
PR,4124202,Santo Antônio do Caiuá,131.62,159.47,
PR,4124301,Santo Antônio do Paraíso,130.557,170.31,
PR,4124400,Santo Antônio do Sudoeste,104.178,168.155,
PR,4124509,Santo Inácio,169.231,222.464,
PR,4124608,São Carlos do Ivaí,257.636,203.261,
PR,4124707,São Jerônimo da Serra,92.243,140.674,
PR,4124806,São João,101.514,233.775,
PR,4124905,São João do Caiuá,137.413,169.821,
PR,4125001,São João do Ivaí,156.657,167.911,
PR,4125100,São João do Triunfo,85.315,131.436,
PR,4125209,São Jorge d'Oeste,99.473,213.188,
PR,4125308,São Jorge do Ivaí,190.127,266.207,
PR,4125357,São Jorge do Patrocínio,81.046,159.568,
PR,4125407,São José da Boa Vista,149.153,148.06,
PR,4125456,São José das Palmeiras,121.424,150.665,
PR,4125506,São José dos Pinhais,231.548,311.289,
PR,4125555,São Manoel do Paraná,94.158,188.663,
PR,4125605,São Mateus do Sul,140.713,252.004,
PR,4125704,São Miguel do Iguaçu,201.526,307.732,
PR,4125753,São Pedro do Iguaçu,121.963,152.934,
PR,4125803,São Pedro do Ivaí,151.908,215.073,
PR,4125902,São Pedro do Paraná,98.232,189.783,
PR,4126009,São Sebastião da Amoreira,140.295,172.688,
PR,4126108,São Tomé,127.792,194.834,
PR,4126207,Sapopema,86.091,126.205,
PR,4126256,Sarandi,144.658,187.134,
PR,4126272,Saudade do Iguaçu,84.542,253.508,
PR,4126306,Sengés,132.322,265.699,
PR,4126355,Serranópolis do Iguaçu,183.262,249.118,
PR,4126405,Sertaneja,235.102,241.098,
PR,4126504,Sertanópolis,265.567,319.098,
PR,4126603,Siqueira Campos,147.488,207.816,
PR,4126652,Sulina,87.918,206.67,
PR,4126678,Tamarana,185.444,159.605,
PR,4126702,Tamboara,115.075,212.002,
PR,4126801,Tapejara,140.254,201.055,
PR,4126900,Tapira,101.835,176.711,
PR,4127007,Teixeira Soares,124.849,181.09,
PR,4127106,Telêmaco Borba,211.926,275.6,
PR,4127205,Terra Boa,125.588,196.793,
PR,4127304,Terra Rica,191.747,217.927,
PR,4127403,Terra Roxa,116.834,204.681,
PR,4127502,Tibagi,95.949,155.142,
PR,4127601,Tijucas do Sul,128.804,170.913,
PR,4127700,Toledo,235.427,309.473,
PR,4127809,Tomazina,111.195,180.135,
PR,4127858,Três Barras do Paraná,111.201,182.57,
PR,4127882,Tunas do Paraná,90.209,136.682,
PR,4127908,Tuneiras do Oeste,99.129,158.602,
PR,4127957,Tupãssi,147.388,264.649,
PR,4127965,Turvo,115.756,127.352,
PR,4128005,Ubiratã,194.47,187.834,
PR,4128104,Umuarama,233.641,313.763,
PR,4128203,União da Vitória,183.501,285.771,
PR,4128302,Uniflor,122.252,183.9,
PR,4128401,Uraí,197.264,217.992,
PR,4128500,Wenceslau Braz,150.22,222.529,
PR,4128534,Ventania,94.279,164.723,
PR,4128559,Vera Cruz do Oeste,147.813,194.489,
PR,4128609,Verê,92.571,218.836,
PR,4128625,Vila Alta,107.778,156.993,
PR,4128633,Doutor Ulysses,69.232,85.997,
PR,4128658,Virmond,118.769,184.543,
PR,4128708,Vitorino,170.16,232.943,
PR,4128807,Xambrê,98.957,178.026,
PR,4199919,Assunguy de Cima,,,
PR,4199929,Conchas,,,
PR,4199939,Palmira,,,
PR,4199949,Porto de Cima,,,
RJ,3300100,Angra dos Reis,203.005,275.657,
RJ,3300159,Aperibé,120.72,240.163,
RJ,3300209,Araruama,160.444,259.361,
RJ,3300225,Areal,152.041,246.751,
RJ,3300233,Armação dos Búzios,222.168,376.182,
RJ,3300258,Arraial do Cabo,200.676,303.297,
RJ,3300308,Barra do Piraí,205.728,274.572,
RJ,3300407,Barra Mansa,201.858,286.406,
RJ,3300456,Belford Roxo,138.245,182.326,
RJ,3300506,Bom Jardim,169.798,242.709,
RJ,3300605,Bom Jesus do Itabapoana,142.122,242.489,
RJ,3300704,Cabo Frio,202.246,311.034,
RJ,3300803,Cachoeiras de Macacu,136.929,219.202,
RJ,3300902,Cambuci,139.082,199.087,
RJ,3300936,Carapebus,125.934,203.222,
RJ,3300951,Comendador Levy Gasparian,139.258,204.318,
RJ,3301009,Campos dos Goytacazes,190.556,247.2,
RJ,3301108,Cantagalo,170.551,254.143,
RJ,3301157,Cardoso Moreira,81.858,166.05,
RJ,3301207,Carmo,153.241,270.972,
RJ,3301306,Casimiro de Abreu,174.141,286.863,
RJ,3301405,Conceição de Macabu,143.736,213.908,
RJ,3301504,Cordeiro,205.274,275.43,
RJ,3301603,Duas Barras,131.02,204.89,
RJ,3301702,Duque de Caxias,175.731,226.138,
RJ,3301801,Engenheiro Paulo de Frontin,145.912,243.173,
RJ,3301850,Guapimirim,143.759,234.77,
RJ,3301876,Iguaba Grande,167.152,332.745,
RJ,3301900,Itaboraí,141.05,202.289,
RJ,3302007,Itaguaí,171.182,246.447,
RJ,3302056,Italva,142.013,212.045,
RJ,3302106,Itaocara,146.929,287.5,
RJ,3302205,Itaperuna,211.861,261.874,
RJ,3302254,Itatiaia,240.459,295.867,
RJ,3302270,Japeri,125.147,156.45,
RJ,3302304,Laje do Muriaé,102.965,166.939,
RJ,3302403,Macaé,295.339,392.943,
RJ,3302452,Macuco,151.314,230.846,
RJ,3302502,Magé,134.227,209.612,
RJ,3302601,Mangaratiba,190.602,330.353,
RJ,3302700,Maricá,208.184,321.411,
RJ,3302809,Mendes,170.327,306.135,
RJ,3302858,Mesquita,,,
RJ,3302908,Miguel Pereira,214.928,379.551,
RJ,3303005,Miracema,151.343,236.979,
RJ,3303104,Natividade,148.348,242.384,
RJ,3303203,Nilópolis,215.984,298.295,
RJ,3303302,Niterói,552.066,809.179,
RJ,3303401,Nova Friburgo,268.408,366.842,
RJ,3303500,Nova Iguaçu,170.387,237.503,
RJ,3303609,Paracambi,167.666,269.846,
RJ,3303708,Paraíba do Sul,163.375,264.554,
RJ,3303807,Parati,186.645,312.069,
RJ,3303856,Paty do Alferes,149.894,209.984,
RJ,3303906,Petrópolis,285.42,399.933,
RJ,3303955,Pinheiral,172.502,240.535,
RJ,3304003,Piraí,191.495,265.41,
RJ,3304102,Porciúncula,153.946,180.796,
RJ,3304110,Porto Real,137.381,212.553,
RJ,3304128,Quatis,190.87,237.538,
RJ,3304144,Queimados,129.999,183.001,
RJ,3304151,Quissamã,115.841,181.911,
RJ,3304201,Resende,247.741,365.445,
RJ,3304300,Rio Bonito,166.106,276.194,
RJ,3304409,Rio Claro,143.394,203.345,
RJ,3304508,Rio das Flores,172.522,186.451,
RJ,3304524,Rio das Ostras,171.249,331.432,
RJ,3304557,Rio de Janeiro,454.919,596.646,
RJ,3304607,Santa Maria Madalena,111.122,203.235,
RJ,3304706,Santo Antônio de Pádua,163.722,242.034,
RJ,3304755,São Francisco de Itabapoana,76.599,156.004,
RJ,3304805,São Fidélis,151.89,212.837,
RJ,3304904,São Gonçalo,198.676,268.787,
RJ,3305000,São João da Barra,140.93,177.326,
RJ,3305109,São João de Meriti,168.902,233.119,
RJ,3305133,São José de Ubá,148.404,199.513,
RJ,3305158,São José do Vale do Rio Preto,134.959,215.827,
RJ,3305208,São Pedro da Aldeia,154.51,259.388,
RJ,3305307,São Sebastião do Alto,114.418,171.428,
RJ,3305406,Sapucaia,154.809,249.968,
RJ,3305505,Saquarema,162.948,266.644,
RJ,3305554,Seropédica,151.42,234.746,
RJ,3305604,Silva Jardim,109.711,194.357,
RJ,3305703,Sumidouro,150.734,218.621,
RJ,3305752,Tanguá,110.679,180.775,
RJ,3305802,Teresópolis,233.983,366.612,
RJ,3305901,Trajano de Morais,104.165,209.26,
RJ,3306008,Três Rios,168.203,262.505,
RJ,3306107,Valença,202.363,267.72,
RJ,3306156,Varre-Sai,115.043,176.022,
RJ,3306206,Vassouras,199.604,285.551,
RJ,3306305,Volta Redonda,244.496,348.171,
RJ,3399919,Sâo João Marcos,,,
RJ,3399929,São Sebastião do Parahyba,,,
RN,2400109,Acari,91.378,133.382,
RN,2400208,Açu,100.323,141.273,
RN,2400307,Afonso Bezerra,53.502,92.465,
RN,2400406,Água Nova,60.118,56.583,
RN,2400505,Alexandria,76.397,79.628,
RN,2400604,Almino Afonso,66.663,84.518,
RN,2400703,Alto do Rodrigues,71.604,143.884,
RN,2400802,Angicos,72.142,115.389,
RN,2400901,Antônio Martins,62.696,68.33,
RN,2401008,Apodi,70.398,87.767,
RN,2401107,Areia Branca,96.538,146.308,
RN,2401206,Arês,65.134,93.463,
RN,2401305,Augusto Severo,51.141,92.654,
RN,2401404,Baía Formosa,74.269,88.27,
RN,2401453,Baraúna,70.685,88.778,
RN,2401503,Barcelona,54.119,76.338,
RN,2401602,Bento Fernandes,40.286,60.667,
RN,2401651,Bodó,37.537,71.325,
RN,2401701,Bom Jesus,64.052,85.809,
RN,2401800,Brejinho,60.851,92.77,
RN,2401859,Caiçara do Norte,55.097,76.299,
RN,2401909,Caiçara do Rio do Vento,53.802,84.659,
RN,2402006,Caicó,141.55,206.643,
RN,2402105,Campo Redondo,56.759,83.498,
RN,2402204,Canguaretama,61.873,71.73,
RN,2402303,Caraúbas,61.006,86.867,
RN,2402402,Carnaúba dos Dantas,101.592,152.896,
RN,2402501,Carnaubais,87.937,118.811,
RN,2402600,Ceará-Mirim,73.222,101.553,
RN,2402709,Cerro Corá,48.506,70.122,
RN,2402808,Coronel Ezequiel,43.275,64.535,
RN,2402907,Coronel João Pessoa,41.712,55.23,
RN,2403004,Cruzeta,95.535,158.764,
RN,2403103,Currais Novos,121.248,170.802,
RN,2403202,Doutor Severiano,43.115,56.57,
RN,2403251,Parnamirim,147.663,263.008,
RN,2403301,Encanto,63.658,69.675,
RN,2403400,Equador,64.993,98.881,
RN,2403509,Espírito Santo,48.759,70.877,
RN,2403608,Extremoz,82.511,136.497,
RN,2403707,Felipe Guerra,68.974,86.985,
RN,2403756,Fernando Pedroza,50.7,96.02,
RN,2403806,Florânia,58.541,100.962,
RN,2403905,Francisco Dantas,60.226,91.768,
RN,2404002,Frutuoso Gomes,76.901,79.527,
RN,2404101,Galinhos,69.964,77.547,
RN,2404200,Goianinha,72.76,106.162,
RN,2404309,Governador Dix-Sept Rosado,71.005,80.85,
RN,2404408,Grossos,74.874,104.802,
RN,2404507,Guamaré,75.555,92.131,
RN,2404606,Ielmo Marinho,53.288,66.609,
RN,2404705,Ipanguaçu,55.46,85.559,
RN,2404804,Ipueira,90.706,116.159,
RN,2404853,Itajá,52.681,89.423,
RN,2404903,Itaú,91.502,100.224,
RN,2405009,Jaçanã,57.339,93.017,
RN,2405108,Jandaíra,50.076,79.409,
RN,2405207,Janduís,58.623,84.888,
RN,2405306,Januário Cicco,54.297,66.373,
RN,2405405,Japi,51.978,51.76,
RN,2405504,Jardim de Angicos,54.851,76.458,
RN,2405603,Jardim de Piranhas,98.721,113.529,
RN,2405702,Jardim do Seridó,98.161,155.207,
RN,2405801,João Câmara,67.006,102.788,
RN,2405900,João Dias,51.522,50.494,
RN,2406007,José da Penha,53.449,82.042,
RN,2406106,Jucurutu,68.305,105.554,
RN,2406155,Jundiá,,,
RN,2406205,Lagoa d'Anta,46.39,77.69,
RN,2406304,Lagoa de Pedras,46.157,60.273,
